indroea;anomes_ci;dia_ci;hci;qci
2109;198501;26;1.03;32.11
2109;198502;;;18.36
2109;198503;;;4.72
2109;198504;;;28.2
2109;198505;;;4.72
2109;198506;;;4.32
2109;198507;;;4.5
2109;198508;;;3.28
2109;198509;;;2.64
2109;198510;;;2.32
2109;198511;;;2.16
2109;198512;;;2.16
2109;198601;;;2.48
2109;198602;28;0.59;11.44
2109;198603;;;11.08
2109;198604;;;7.08
2109;198605;;;4.32
2109;198606;;;3.6
2109;198607;;;3.12
2109;198608;;;2.8
2109;198609;;;2.48
2109;198610;4;0.23;2.316
2109;198611;1;0.19;1.635
2109;198612;3;0.19;1.635
2109;198701;28;0.2;1.759
2109;198702;4;0.17;1.386
2109;198703;6;0.18;1.51
2109;198704;7;1;30.623
2109;198705;25;0.22;2.13
2109;198706;9;0.22;2.13
2109;198707;21;0.4;6.021
2109;198708;7;0.32;4.095
2109;198709;13;0.35;4.817
2109;198710;1;0.22;1.479
2109;198711;8;0.23;1.641
2109;198712;21;0.42;6.495
2109;198801;29;0.91;21.478
2109;198802;6;0.6;11.945
2109;198803;10;0.5;8.91
2109;198804;21;0.64;13.165
2109;198805;4;0.32;3.581
2109;198902;23;0.3;3.04
2109;198903;2;0.38;5.29
2109;198904;19;0.48;8.302
2109;198905;1;0.33;3.85
2109;198906;1;0.32;3.58
2109;198907;19;0.52;9.514
2109;198908;11;0.45;7.39
2109;198909;9;0.14;0.508
2109;198910;19;0.14;0.05
2109;198911;24;0.24;0.291
2109;198912;22;0.96;25.204
2109;199001;1;0.31;0.677
2109;199002;2;0.39;1.445
2109;199003;1;0.26;0.379
2109;199201;16;0.6;6.017
2109;199202;1;0.48;2.888
2109;199203;1;0.48;2.888
2109;199204;3;0.63;7.122
2109;199205;26;0.73;11.558
2109;199206;23;0.88;19.989
2109;199207;1;0.62;6.753
2109;199208;17;0.48;2.888
2109;199209;1;0.39;1.445
2109;199210;9;0.36;0.158
2109;199211;25;0.68;7.397
2109;199212;10;1.04;30.425
2109;199301;13;0.68;7.397
2109;199302;10;0.53;1.804
2109;199303;22;0.53;1.804
2109;199304;1;0.53;1.804
2109;199305;19;0.82;14.953
2109;199306;1;0.67;6.924
2109;199307;25;0.56;2.531
2109;199308;3;0.64;5.549
2109;199309;1;0.5;1.203
2109;199310;1;0.35;0.125
2109;199311;1;0.35;0.125
2109;199312;31;0.59;3.509
2109;199401;7;0.99;26.46
2109;199402;4;0.83;15.559
2109;199403;1;0.7;8.343
2109;199404;1;0.47;0.851
2109;199405;25;0.73;9.896
2109;199406;1;0.63;5.121
2109;199407;19;0.38;0.225
2109;199408;25;0.54;2.005
2109;199409;1;0.34;0.109
2109;199410;1;0.34;0.109
2109;199411;29;0.35;0.125
2109;199412;31;0.35;0.125
2109;199501;20;0.76;11.493
2109;199502;14;0.85;16.772
2109;199503;6;0.7;8.343
2109;199504;25;0.66;6.451
2109;199505;29;0.48;0.968
2109;199506;3;0.46;0.733
2109;199507;1;0.34;0.109
2109;199508;21;0.57;2.857
2109;199509;4;0.52;1.604
2109;199510;;0.65;1.841
2109;199511;;0.64;1.703
2109;199512;;1.21;31.678
2109;199601;;1.16;27.548
2109;199602;;1.08;21.367
2109;199603;;0.83;7.05
2109;199604;;1;15.901
2109;199605;;0.9;10.257
2109;199606;;0.7;2.803
2109;199607;;0.77;4.734
2109;199608;;0.78;5.09
2109;199609;;0.64;1.703
2109;199610;7;0.71;2.81
2109;199611;7;0.79;5.42
2109;199612;14;1.26;36.14
2109;199701;21;0.98;14.68
2109;199702;1;0.79;5.42
2109;199703;5;0.78;5.05
2109;199704;15;0.74;3.7
2109;199705;31;0.6;1.15
2109;199706;2;1.01;16.53
2109;199707;1;0.68;2.38
2109;199708;29;0.79;5.42
2109;199709;1;0.68;2.38
2109;199710;23;0.7;2.8
2109;199711;30;0.83;7.01
2109;199712;18;1.62;77.43
2109;199801;5;0.86;8.33
2109;199802;10;1.06;19.86
2109;199803;4;0.82;6.6
2109;199804;25;0.79;5.42
2109;199805;11;0.9;10.26
2109;199806;2;1.05;19.17
2109;199807;6;0.6;1.15
2109;199808;31;0.69;2.59
2109;199809;1;0.7;2.8
2109;199810;22;0.64;0.793
2109;199811;9;0.85;6.835
2109;199812;16;0.63;0.753
2109;199901;26;0.69;1.009
2109;199902;1;0.66;0.876
2109;199903;11;0.86;7.396
2109;199904;12;0.9;9.926
2109;199905;10;0.86;7.396
2109;199906;15;0.84;6.301
2109;199907;14;0.76;3.054
2109;199908;2;0.66;0.876
2109;199909;1;0.64;0.793
2109;199910;7;0.71;1.943
2109;199911;15;0.7;1.055
2109;199912;28;0.91;10.629
2109;200001;4;0.82;5.32
2109;200002;15;0.82;5.32
2109;200003;1;0.68;0.964
2109;200004;22;0.98;16.343
2109;200005;2;0.83;5.796
2109;200006;12;0.78;3.696
2109;200007;1;0.66;0.876
2109;200008;3;0.64;0.793
2109;200009;30;0.64;0.793
2109;200010;20;0.72;2.44
2109;200011;23;0.81;5.63
2109;200012;7;0.93;11.7
2109;200101;6;1.45;63.7
2109;200102;7;1.23;35.8
2109;200103;4;1.82;127
2109;200104;10;0.81;5.68
2109;200105;20;0.65;1.22
2109;200106;4;0.67;1.44
2109;200107;16;0.66;1.22
2109;200108;20;0.73;2.69
2109;200109;11;0.63;1.11
2109;200110;1;0.63;1.08
2109;200111;29;0.7;1.93
2109;200112;4;0.68;1.59
2109;200201;3;0.62;1
2109;200202;25;0.66;1.23
2109;200203;26;0.7;2
2109;200204;17;0.76;3.59
2109;200205;21;0.76;3.89
2109;200206;6;0.7;2.05
2109;200207;17;0.69;1.85
2109;200208;5;0.62;1.04
2109;200209;24;0.65;1.22
2109;200210;1;0.65;1.22
2109;200211;26;0.77;4.12
2109;200212;11;1.04;19.4
2109;200301;21;1.09;22.6
2109;200302;26;1.03;18.4
2109;200303;4;0.93;11.5
2109;200304;28;0.83;6.56
2109;200305;7;1.69;102
2109;200306;1;0.67;1.49
2109;200307;20;0.66;1.29
2109;200308;5;0.76;3.89
2109;200309;4;0.62;1.02
2109;200310;22;0.79;4.83
2109;200311;30;1.22;35.1
2109;200312;1;1.24;37.9
2109;200401;30;0.96;13.4
2109;200402;3;0.8;5.2
2109;200403;15;0.84;6.89
2109;200404;28;0.81;5.69
2109;200405;14;0.82;5.97
2109;200406;25;0.75;3.34
2109;200407;2;0.77;3.93
2109;200408;18;0.64;1.14
2109;200409;1;0.94;12.2
2109;200410;8;0.63;1.06
2109;200411;3;0.58;0.792
2109;200412;31;0.63;1.1
2109;200501;3;0.65;1.24
2109;200502;11;0.8;5.28
2109;200503;23;0.9;9.69
2109;200504;1;0.79;4.66
2109;200505;19;0.75;3.46
2109;200506;5;0.69;1.72
2109;200507;1;0.64;1.15
2109;200508;6;0.64;1.15
2109;200509;27;0.63;1.11
2109;200510;31;0.63;1.12
2109;200511;16;0.75;3.31
2109;200512;13;0.76;3.83
2109;200601;15;0.73;2.87
2109;200602;5;0.73;2.79
2109;200603;24;1.03;17.9
2109;200604;22;0.87;8.23
2109;200605;1;0.81;5.77
2109;200606;21;0.67;1.34
2109;200607;17;0.65;1.23
2109;200608;22;0.69;1.8
2109;200609;12;0.65;1.24
2109;200610;21;0.64;1.17
2109;200611;26;0.97;14.1
2109;200612;8;1.09;14.9
2109;200701;25;0.6;3.03
2109;200702;13;0.88;8.53
2109;200703;31;0.82;7.11
2109;200704;1;0.81;6.91
2109;200705;24;0.64;3.73
2109;200706;19;0.76;5.86
2109;200707;1;0.55;2.44
2109;200708;17;0.45;1.32
2109;200709;2;0.4;0.89
2109;200710;8;0.79;6.45
2109;200711;25;0.39;0.811
2109;200712;26;0.39;0.836
2109;200801;27;0.39;0.802
2109;200802;3;0.4;0.88
2109;200803;11;0.69;4.45
2109;200804;18;1.12;15.9
2109;200805;28;0.89;8.76
2109;200806;10;0.98;11.3
2109;200807;7;0.55;2.39
2109;200808;1;0.43;1.1
2109;200809;16;0.59;2.97
2109;200810;14;0.75;5.71
2109;200811;24;0.42;1.08
2109;200812;27;0.73;5.26
2109;200901;24;0.99;11.8
2109;200902;1;0.81;6.85
2109;200903;14;0.78;6.36
2109;200904;27;0.68;4.34
2109;200905;28;0.84;7.57
2109;200906;4;0.61;3.25
2109;200907;6;0.55;2.33
2109;200908;1;0.42;1.05
2109;200909;7;0.42;1.07
2109;200910;2;0.6;3.02
2109;200911;3;0.62;3.35
2109;200912;30;1.5;32.6
2109;201001;14;1.27;21.6
2109;201002;25;1.15;17
2109;201003;1;0.93;9.85
2109;201004;29;0.83;7.32
2109;201005;16;0.75;5.59
2109;201006;15;0.94;10.2
2109;201007;5;0.6;3.07
2109;201008;1;0.43;1.11
2109;201009;29;0.6;3.07
2109;201010;15;0.89;8.83
2109;201011;29;0.5;1.77
2109;201012;17;0.66;3.98
2109;201101;7;0.94;10.2
2109;201102;25;0.78;6.23
2109;201103;16;0.95;10.5
2109;201104;1;0.79;6.39
2109;201105;7;0.65;3.79
2109;201106;1;0.51;1.89
2109;201107;4;0.42;1.07
2109;201108;23;0.68;4.38
2109;201109;6;0.41;0.983
2109;201110;4;0.39;0.851
2109;201111;11;0.42;1.03
2109;201112;20;0.42;1.03
2109;201201;19;0.42;1.07
2109;201202;22;0.41;1.01
2109;201203;3;0.5;1.78
2109;201204;30;0.88;8.6
2109;201205;9;0.83;7.39
2109;201206;2;0.61;3.21
2109;201207;1;0.4;0.906
2109;201208;11;0.4;0.928
2109;201209;17;0.42;1.03
2109;201210;15;0.49;1.7
2109;201211;14;0.42;1.04
2109;201212;31;0.62;3.37
2109;201301;20;0.94;10.2
2109;201302;2;0.82;7.16
2109;201303;30;1.21;19.3
2109;201304;1;0.95;10.5
2109;201305;27;0.72;5.06
2109;201306;5;0.69;4.51
2109;201307;1;0.58;2.78
2109;201308;7;0.41;0.981
2109;201309;10;0.43;1.14
2109;201310;23;0.49;1.68
2109;201311;20;0.55;2.44
2109;201312;29;0.96;10.7
2109;201401;3;1.17;17.9
2109;201402;8;0.92;9.56
2109;201403;3;0.79;6.58
2109;201404;10;0.74;5.49
2109;201405;1;0.64;3.64
2109;201406;2;0.85;7.77
2109;201407;25;0.41;0.973
2109;201408;11;0.41;0.981
2109;201409;14;0.42;1.05
2109;201410;12;0.42;0.614
2109;201411;25;0.69;4.393
2109;201412;4;0.64;3.381
2109;201501;2;0.63;3.236
2109;201502;28;0.79;6.505
2109;201503;3;0.86;8.342
2109;201504;1;0.71;4.687
2109;201505;25;0.61;2.87
2109;201506;1;0.49;1.185
2109;201507;11;0.5;1.269
2109;201508;12;0.49;1.149
2109;201509;16;0.46;0.821
2109;201510;6;0.45;0.795
2109;201511;28;0.45;0.763
2109;201512;29;0.45;0.779
2109;201601;11;1.82;75.211
2109;201602;12;1.15;42.918
2109;201603;29;0.96;23.123
2109;201604;16;1.02;30.992
2109;201605;8;0.79;5.023
2109;201606;1;0.66;2.693
2109;201607;23;0.48;0.955
2109;201608;16;0.45;0.79
2109;201609;27;0.81;5.6
2109;201610;13;0.46;0.812
2109;201611;21;0.46;0.817
2109;201612;7;0.46;0.806
2109;201701;11;0.65;2.484
2109;201702;4;0.5;1.109
2109;201703;26;0.69;3.149
2109;201704;3;0.57;1.654
2109;201705;28;0.61;2.063
2109;201706;12;0.7;3.3
2109;201707;1;0.65;2.542
2109;201708;29;0.46;0.801
2109;201709;3;0.45;0.752
2109;201710;11;0.52;1.232
2109;201711;15;0.44;0.73
2109;201712;26;0.46;0.828
2109;201801;23;0.51;1.183
2109;201802;28;0.96;22.963
2109;201803;10;1.24;47.672
2109;201804;20;0.94;20.663
2109;201805;1;0.75;4.189
2109;201806;4;0.9;14.137
2109;201807;8;0.48;0.941
2109;201808;27;0.47;0.882
2109;201809;4;0.74;4.059
2109;201810;16;0.61;2.111
2109;201811;3;0.51;1.209
2109;201812;26;0.68;2.982
2109;201901;14;0.74;4.021
2109;201902;1;1.05;35.022
2109;201903;19;0.81;5.633
2109;201904;26;0.9;14.015
2109;201905;8;0.78;4.84
2109;201906;17;0.67;2.88
2109;201907;17;0.78;4.84
2109;201908;14;0.72;3.755
2109;201909;17;0.72;3.706
2109;201910;14;0.7;3.364
2109;201911;30;1;28.304
2109;201912;1;0.98;26.046
2109;202001;7;0.87;11.179
2109;202002;17;0.82;6.149
2109;202003;17;0.86;9.561
2109;202004;19;0.8;5.403
2109;202005;8;0.75;4.211
2109;202006;4;0.71;3.606
2109;202007;22;0.73;3.804
2109;202008;17;0.74;4.124
2109;202009;16;0.81;5.6
2109;202010;26;0.49;1.058
2109;202011;24;0.73;3.855
2109;202012;23;0.75;4.146
2109;202101;25;1.02;30.594
2109;202102;12;1;27.925
2109;202103;23;0.83;6.479
2109;202104;28;0.53;1.363
2109;202105;3;0.76;4.385
2109;202106;1;0.83;6.841
2109;202107;21;0.79;5.108
2109;202108;18;0.46;0.844
2109;202109;2;0.77;4.668
2110;195310;;;5.8
2110;195311;;;7.68
2110;195312;;;6
2110;195401;;;4.3
2110;195402;;;10.3
2110;195403;;;6.68
2110;195404;;;6
2110;195405;;;6.68
2110;195406;;;6.44
2110;195407;;;4.84
2110;195408;;;12.9
2110;195409;;;13.7
2110;195410;;;11.38
2110;195411;;;7.16
2110;195412;;;13.3
2110;195501;;;15.36
2110;195502;;;18.16
2110;195503;;;13.3
2110;195504;;;10.3
2110;195505;;;9.7
2110;195506;;;16.2
2110;195507;;;5.02
2110;195508;;1.57;35.556
2110;195509;;;28.764
2110;195510;;;25.524
2110;195511;;;37.668
2110;195512;;;40.308
2110;195601;;;37.668
2110;195602;;;37.668
2110;195603;;2.61;90.468
2110;195604;;;40.308
2110;195605;;;11.02
2110;195606;;;2.63
2110;195607;;;4.48
2110;195608;;;2.63
2110;195609;;;1.85
2110;195610;;;5.02
2110;195611;;;5.4
2110;195612;;;4.66
2110;195701;;;1.65
2110;195702;;;1.5
2110;195703;;;5.4
2110;195704;;;4.3
2110;195705;;0.93;6.92
2110;195706;;;5.2
2110;195707;;;1.7
2110;195708;;;1.5
2110;195709;;;1.85
2110;195710;;;6.68
2110;195711;;1.12;12.9
2110;195712;;;5.02
2110;195801;;;3.66
2110;195802;;;9.1
2110;195803;;;10.66
2110;195804;;;12.1
2110;195805;;;2.63
2110;195806;;;1.7
2110;195807;;;1.55
2110;195808;;;4.48
2110;195809;;;1.6
2110;195810;;;5.2
2110;195811;;;5.6
2110;195812;;;13.3
2110;195901;;;12.1
2110;195902;;;8.8
2110;195903;;;12.1
2110;195904;;;6.44
2110;195905;;;4.84
2110;195906;;;4.66
2110;195907;;;12.9
2110;195908;;;12.9
2110;195909;;1.27;19.71
2110;195910;;;17.18
2110;195911;;;19.71
2110;195912;;2.03;59.844
2110;196001;;;20.77
2110;196002;;;59.844
2110;196003;;;25.524
2110;196004;;;6.68
2110;196005;;;3.11
2110;196006;;;3.98
2110;196007;;;7.96
2110;196008;;;1.94
2110;196009;;;2.52
2110;196010;;;14.94
2110;196011;;;23.41
2110;196012;;;19.71
2110;196101;;2.02;59.32
2110;196102;;;11.02
2110;196103;;;4.66
2110;196104;;;5.6
2110;196105;;;3.98
2110;196106;;;5.6
2110;196107;;;7.68
2110;196108;;;3.11
2110;196109;;;4.32
2110;198310;;;2.358
2110;198311;;;2.007
2110;198312;;;1.397
2110;198401;;;1.565
2110;198402;;;1.837
2110;198403;;;2.128
2110;198404;;;4.689
2110;198406;;;4.327
2110;198407;;;1.831
2110;198408;;;1.647
2110;198409;;;1.516
2111;198810;14;0.44;23.845
2111;198811;9;0.3;11.827
2111;198812;14;0.26;9.147
2111;198901;7;0.26;9.147
2111;198902;1;0.24;7.909
2111;198903;29;0.32;13.365
2111;198910;2;0.23;7.342
2111;198911;20;0.73;60.076
2111;198912;22;1.5;217
2111;199001;28;0.8;70.954
2111;199002;1;0.68;52.78
2111;199003;1;0.36;16.539
2111;199004;26;0.39;19.137
2111;199005;18;0.36;16.539
2111;199006;14;0.38;18.271
2111;199007;24;0.4;20.003
2111;199008;26;0.38;18.271
2111;199009;30;0.42;21.924
2111;199010;26;0.46;25.858
2111;199011;8;0.76;64.641
2111;199012;31;0.78;67.798
2111;199101;11;0.98;102.844
2111;199102;7;0.47;26.911
2111;199103;6;1.27;160.966
2111;199104;9;0.8;70.954
2111;199105;27;0.48;27.963
2111;199106;10;0.54;34.643
2111;199107;1;0.52;32.356
2111;199108;25;0.4;20.003
2111;199109;30;0.7;55.596
2111;199110;1;0.55;42.77
2111;199111;26;0.44;25.88
2111;199112;1;0.28;10.595
2111;199201;9;0.6;52.668
2111;199202;13;0.29;11.276
2111;199203;31;0.31;12.774
2111;199204;4;0.83;120.654
2111;199205;16;0.41;22.255
2111;199206;17;0.58;48.709
2111;199207;15;0.66;66.746
2111;199208;31;0.63;59.538
2111;199209;1;0.59;50.688
2111;199210;4;1.34;21.341
2111;199211;13;1.46;29.565
2111;199212;7;1.49;31.806
2111;199301;14;1.18;13.083
2111;199302;1;1.13;11.194
2111;199303;14;1.31;19.47
2111;199304;26;1.3;18.846
2111;199305;26;2.25;127.956
2111;199306;24;1.66;47.212
2111;199307;5;1.67;48.205
2111;199308;25;1.49;31.806
2111;199309;29;1.76;57.881
2111;199310;14;2.38;151.449
2111;199311;3;1.32;20.094
2111;199312;26;1.49;31.806
2111;199401;10;2.18;116.081
2111;199402;3;1.55;36.903
2111;199403;1;1.52;34.293
2111;199404;3;1.37;23.213
2111;199405;21;1.96;82.911
2111;199406;19;1.37;23.213
2111;199407;23;1.42;26.578
2111;199408;23;1.46;29.565
2111;199409;30;1.46;29.565
2111;199410;27;2.16;112.864
2111;199411;9;1.75;56.765
2111;199412;31;1.28;17.844
2111;199501;1;1.55;36.903
2111;199502;18;1.29;18.345
2111;199503;6;1.4;25.084
2111;199504;24;1.33;20.717
2111;199505;20;1.36;22.589
2111;199506;21;1.34;21.341
2111;199507;13;1.34;21.341
2111;199508;16;1.28;17.844
2111;199509;11;1.37;23.213
2111;199510;;1.15;11.88
2111;199511;;2.05;95.71
2111;199512;;1.96;82.87
2111;199601;;2.4;155.05
2111;199602;;1.46;29.58
2111;199603;;1.63;44.27
2111;199604;;1.71;52.4
2111;199605;;1.78;60.17
2111;199606;;1.23;15.33
2111;199607;;1.25;16.31
2111;199608;;1.31;19.55
2111;199609;;1.49;31.91
2111;199610;4;2.22;122.66
2111;199611;23;1.39;24.56
2111;199612;21;1.69;50.3
2111;199701;17;1.96;82.87
2111;199702;1;1.26;16.82
2111;199703;22;1.15;11.88
2111;199704;20;1.3;18.98
2111;199705;20;1.53;35.2
2111;199706;7;2.21;120.98
2111;199707;16;1.59;40.49
2111;199708;28;1.44;28.08
2111;199709;27;1.41;25.93
2111;199710;21;1.56;39.72
2111;199711;26;1.83;68.42
2111;199712;22;1.5;34.44
2111;199801;29;1.39;25.81
2111;199802;3;1.37;24.38
2111;199803;30;1.34;22.33
2111;199804;7;1.68;51.47
2111;199805;1;1.61;44.42
2111;199806;2;2.15;112.93
2111;199807;20;1.53;37.03
2111;199808;13;1.52;36.16
2111;199809;30;1.88;74.62
2111;199810;16;2.23;125.832
2111;199811;2;1.19;13.551
2111;199812;12;1.27;17.92
2111;199901;21;1.36;23.684
2111;199902;1;1.15;11.634
2111;199903;12;1.35;22.999
2111;199904;9;1.2;14.058
2111;199905;28;1.32;21.011
2111;199906;2;1.67;50.433
2111;199907;12;1.53;37.03
2111;199908;5;1.38;25.088
2111;199909;22;1.99;89.25
2111;199910;24;2.15;112.927
2111;199911;2;1.43;28.791
2111;199912;15;1.36;23.684
2111;200001;1;1.12;10.313
2111;200002;3;1.11;9.895
2111;200003;27;1.17;12.57
2111;200004;26;2.06;99.258
2111;200005;1;1.61;44.422
2111;200006;21;1.21;14.577
2111;200007;26;1.3;19.741
2111;200008;23;1.31;20.371
2111;200009;29;1.46;31.146
2111;200010;21;1.37;38.4
2111;200011;6;1.75;77.8
2111;200012;7;2.48;194
2111;200101;6;2.73;245
2111;200102;7;2.96;296
2111;200103;5;2.48;195
2111;200104;1;1.63;63.9
2111;200105;17;1.54;54.3
2111;200106;19;1.14;20.6
2111;200107;16;1.15;21.3
2111;200108;16;1.04;14.3
2111;200109;17;1.09;17.4
2111;200110;23;1.27;26.4
2111;200111;14;1.26;26
2111;200112;10;0.89;9
2111;200201;3;1.4;35.6
2111;200202;6;1.06;15.1
2111;200203;14;1.6;53.4
2111;200204;3;0.95;10.8
2111;200205;10;0.9;9.22
2111;200206;28;1.44;38.7
2111;200207;1;1.42;37
2111;200208;5;1.33;30.3
2111;200209;9;1.11;17.5
2111;200210;23;1.34;31
2111;200211;21;1.63;56.4
2111;200212;27;2.5;208
2111;200301;21;1.84;81.7
2111;200302;26;2.49;206
2111;200303;1;2.08;119
2111;200304;20;1.83;80.3
2111;200305;6;1.47;22.6
2111;200306;26;1.24;15.9
2111;200307;28;1.28;17
2111;200308;16;1.39;20.1
2111;200309;30;1.48;22.9
2111;200310;31;1.41;41.7
2111;200311;23;1.91;99.3
2111;200312;1;1.98;109
2111;200401;1;1.44;44.5
2111;200402;1;1.12;19.2
2111;200403;12;2.01;114
2111;200404;1;1.81;85.9
2111;200405;26;1.22;15.4
2111;200406;18;1.37;19.5
2111;200407;5;1.33;18.3
2111;200408;10;1.32;18.1
2111;200409;6;1.39;20.1
2111;200410;20;1.49;31.4
2111;200411;2;1.17;16.9
2111;200412;31;1.18;17.3
2111;200501;20;1.29;21.7
2111;200502;3;0.99;11.1
2111;200503;27;1.63;39.5
2111;200504;26;1.74;46.7
2111;200505;3;1.36;24.9
2111;200506;25;1.44;28.8
2111;200507;14;1.32;23.1
2111;200508;8;1.31;22.6
2111;200509;5;1.25;20.1
2111;200510;31;1.72;45.3
2111;200511;1;1.52;33
2111;200512;2;1.6;37.7
2111;200601;1;1.07;13.5
2111;200602;19;1.02;11.9
2111;200603;24;2.04;70
2111;200604;12;1.16;16.6
2111;200605;29;1.17;16.9
2111;200606;16;1.4;26.8
2111;200607;7;1.39;26.3
2111;200608;2;1.3;22.2
2111;200609;4;1.28;21.3
2111;200610;25;2.61;131
2111;200611;25;2.51;119
2111;200612;8;1.82;52.4
2111;200701;31;1.04;12.5
2111;200702;18;1.94;61.6
2111;200703;25;1.56;35.3
2111;200704;30;1.59;37
2111;200705;1;1.63;39.4
2111;200706;1;1.43;28.5
2111;200707;19;1.46;29.9
2111;200708;17;1.38;25.8
2111;200709;12;1.18;17.3
2111;200710;1;1;12.5
2111;200711;21;1.02;13.4
2111;200712;26;0.9;9.32
2111;200801;16;1.09;16.2
2111;200802;4;0.9;9.32
2111;200803;28;1.12;17.6
2111;200804;11;1.86;77.1
2111;200805;9;1.34;29.6
2111;200806;30;1.15;19
2111;200807;21;1.26;24.7
2111;200808;29;1.33;28.9
2111;200809;1;1.11;17.1
2111;200810;7;1.24;23.6
2111;200811;25;0.82;7.12
2111;200812;8;1.43;35.7
2111;200901;30;1.36;30.9
2111;200902;10;1.48;39.5
2111;200903;8;1.36;30.9
2111;200904;11;0.99;12.3
2111;200905;25;1.14;18.5
2111;200906;30;1.21;22
2111;200907;23;1.24;23.6
2111;200908;3;1.16;19.4
2111;200909;3;1.11;17.1
2111;200910;22;1.31;28.6
2111;200911;17;2;89.4
2111;200912;31;2.01;90.6
2111;201001;1;1.94;82.4
2111;201002;28;2.44;152
2111;201003;25;2.27;125
2111;201004;1;2.08;99.2
2111;201005;10;1.17;21
2111;201006;18;2.01;90.6
2111;201007;14;1.16;20.6
2111;201008;14;1.1;17.8
2111;201009;5;1.07;16.5
2111;201010;27;1.33;29.8
2111;201011;1;1.57;46.7
2111;201012;8;1.88;75.8
2111;201101;7;2.16;110
2111;201102;23;1.38;33
2111;201103;19;1.83;70.5
2111;201104;22;1.39;33.6
2111;201105;2;1.2;22.6
2111;201106;15;1.54;44.4
2111;201107;29;1.12;18.7
2111;201108;3;1.08;16.9
2111;201109;30;1.09;17.3
2111;201110;27;1.23;25.5
2111;201111;3;1.63;53.3
2111;201112;17;1.03;15.8
2111;201201;6;0.78;7.32
2111;201202;7;1.6;50.8
2111;201203;5;0.96;13.1
2111;201204;9;0.92;11.6
2111;201205;5;1.23;25.5
2111;201206;19;1.74;63.1
2111;201207;28;1.22;25
2111;201208;27;1.23;25.5
2111;201209;3;1.27;27.8
2111;201210;18;1.37;33.9
2111;201211;9;0.83;8.72
2111;201212;15;1.8;68.9
2111;201301;19;2.15;108.3
2111;201302;2;1.32;31
2111;201303;30;2.09;100.8
2111;201304;1;1.9;79.1
2111;201305;1;1.39;35.2
2111;201306;28;0.99;14.2
2111;201307;14;1.12;19.9
2111;201308;4;1.21;24.4
2111;201309;13;1.15;21.3
2111;201310;25;1.8;68.9
2111;201311;5;1.27;29
2111;201312;25;2;90
2111;201401;8;1.78;67
2111;201402;15;2.62;179.8
2111;201403;30;1.99;88.8
2111;201404;3;2.78;209.6
2111;201405;22;1.26;28.4
2111;201406;25;1.08;19.6
2111;201407;26;1.08;19.4
2111;201408;22;1.05;18.3
2111;201409;8;1.08;19.6
2111;201410;16;1.54;51.659
2111;201411;14;2.04;96
2111;201412;14;1.7;64.243
2111;201501;31;2.13;105.333
2111;201502;28;1.87;79.263
2111;201503;3;2.07;99.171
2111;201504;2;1.62;57.554
2111;201505;5;2.06;97.631
2111;201506;10;1.13;24.538
2111;201507;25;1.11;23.24
2111;201508;31;1.14;24.922
2111;201509;16;1.77;70.027
2111;201510;27;1.48;48.457
2111;201511;3;1.4;42.839
2111;201512;29;1.29;35.475
2111;201601;11;2.68;169.995
2111;201602;13;1.44;45.432
2111;201603;4;1.44;45.645
2111;201604;16;2.93;203.197
2111;201605;12;2.19;112.664
2111;201606;23;0.94;16.45
2111;201607;31;1.06;22.239
2111;201608;29;1.07;22.756
2111;201609;12;1.02;20.222
2111;201610;11;1.19;29.439
2111;201611;22;0.79;10.373
2111;201612;15;0.69;6.981
2111;201701;31;0.76;9.238
2111;201702;13;1.89;82.891
2111;201703;7;0.74;8.713
2111;201704;28;0.87;13.316
2111;201705;13;1.01;19.585
2111;201706;26;1.06;22.393
2111;201707;7;1.08;23.332
2111;201708;28;1.12;25.369
2111;201709;2;0.96;17.498
2111;201710;2;0.82;11.304
2111;201711;22;0.65;5.722
2111;201712;11;1.47;47.802
2111;201801;1;0.71;7.637
2111;201802;17;1.05;21.931
2111;201803;10;2.02;94.675
2111;201804;29;1.56;54.462
2111;201805;1;1.31;36.95
2111;201806;9;1.23;31.938
2111;201807;14;1.06;21.982
2111;201808;17;1.05;21.574
2111;201809;10;1.01;19.634
2111;201810;1;1.08;22.428
2111;201811;25;1.43;44.386
2111;201812;16;0.96;16.363
2111;201901;24;1.53;51.949
2111;201902;11;1.11;24.294
2111;201903;21;2.28;123.336
2111;201904;26;1.54;52.881
2111;201905;1;0.93;15.204
2111;201906;25;1.19;28.994
2111;201907;8;1.25;32.388
2111;201908;9;1.07;21.945
2111;201909;6;1.05;20.731
2111;201910;20;1.17;27.506
2111;201911;23;2.17;111.039
2111;201912;20;3.48;288.341
2111;202001;1;1.53;59.725
2111;202002;4;1.25;34.85
2111;202003;2;1.23;33.064
2111;202004;20;1.65;68.872
2111;202005;2;1.18;29.575
2111;202006;29;1.07;21.617
2111;202007;12;1.23;33.597
2111;202008;21;1.05;20.643
2111;202009;7;0.99;17.043
2111;202010;21;2.2;116.009
2111;202011;7;1.18;29.501
2111;202012;11;1.44;51.046
2111;202101;30;1.95;92.121
2111;202102;10;2.13;108.823
2111;202103;2;1.47;53.725
2111;202104;19;0.96;15.402
2111;202105;25;0.92;12.902
2111;202106;17;1.08;22.876
2111;202107;19;1.01;18.377
2111;202108;24;1.01;18.377
2111;202109;15;1.01;18.131
2112;198810;14;1.68;42.948
2112;198811;9;1.27;15.87
